pathway_abundance
#OTU ID	71401-0072	71401-0075	71401-0080	71401-0094	71401-0101	71401-0102	71401-0114	71401-0116	71401-0133	71401-0144	71401-0165	71401-0170	71401-0171	71401-0175	71401-0181	71401-0184	71401-0201	71401-0204	71401-0210	71401-0226	71401-0228	71401-0229	71401-0244	71401-0245	71401-0248	71401-0259	71401-0260	71402-0075	71402-0091	71402-0103	71402-0116	71402-0123	71402-0141	71402-0147	71402-0148	71402-0157	71402-0161	71402-0165	71402-0170	71402-0173	71402-0175	71402-0189	71402-0190	71402-0210	71402-0254	71501-0014	71501-0015	71501-0019	71501-0036	71501-0045	71502-0010	71502-0015	71502-0022	71502-0029	71502-0039	71502-0045	71601-0027	71601-0044	71601-0046	71601-0067	71601-0110	71601-0124	71601-0143	71602-0003	71602-0022	71602-0025	71602-0027	71602-0052	71602-0084	71602-0110	71602-0138	71602-0141	71602-0161	71602-0162	71701-0048	71701-0065	71701-0079	71701-0081	71701-0098	71701-0104	71701-0117	71701-0121	71701-0136	71701-0169	71702-0065	71702-0066	71702-0076	71702-0078	71702-0082	71702-0098	71702-0105	71702-0117	71702-0130	71702-0131	71702-0135	71702-0148	71702-0161	71702-0169	71702-0172	71702-0174	71801-0020	71801-0024	71801-0031	71801-0043	71801-0047	71801-0049	71801-0050	71801-0054	71801-0071	71801-0072	71801-0077	71801-0078	71801-0081	71801-0084	71801-0108	71801-0111	71801-0120	71801-0126	71801-0144	71802-0005	71802-0046	71802-0048	71802-0052	71802-0053	71802-0060	71802-0065	71802-0074	71802-0089	71802-0101	71802-0106	71802-0107	71802-0126	71802-0133	71802-0134	71802-0142	76401-0005	76401-0009	76401-0013	76401-0021	76401-0026	76401-0035	76401-0040	76401-0046	76402-0001	76402-0008	76402-0009	76402-0012	76402-0028	76402-0032	76402-0034	76402-0039
1CMET2-PWY	17338.820316626800	16691.94594739470	6230.977105809700	4645.19766626408	7794.785445207590	2701.8024551507800	7541.548711423560	6163.83506565209	3554.2130217058400	6776.507370206910	6413.163272267050	10228.58278438920	4969.699212210540	6917.02124966671	6725.116122398560	3863.542138363160	7519.92219929172	3648.4754755518100	5036.218129319800	6730.452667035220	15165.778067497700	9192.226239466700	7348.356783106490	7935.825033969330	6372.9386094154600	8336.576238919200	7851.172174030920	8327.081809089930	9265.821334304750	6395.339912072350	5816.207161822310	5462.992995094870	8372.452278794240	4745.849044533850	6194.5083819796400	7115.527381957260	10976.687943950300	4133.562910167740	13353.102565819600	5203.046406402890	6572.66546316322	5728.768185040160	4322.1559304011800	6318.75681414075	6141.7549317812500	8911.457613962280	11343.836485908700	7371.011424168630	14137.471776912400	7134.353923310270	8846.719804020380	11267.736269521600	8318.480560645910	11895.14413598170	13503.60489741220	10352.3764474751	8727.182786114290	7299.685812494920	15225.589954948500	11547.718629403300	11478.519115272600	9248.906727176990	8642.28336704216	13511.98854115890	8514.54514091428	6334.968061429140	10770.63393599340	12830.312931448700	11575.459738731700	11867.993524067600	9946.474592637340	7288.118077727280	9124.180982100890	5478.443407478420	2297.4826808457300	8715.330149976910	6079.903553982750	11903.564029127800	15188.786128397200	7811.039715558180	12141.141354979300	13143.747168725800	8729.98275707267	9593.708651803030	9949.764323924580	14729.669578479500	8026.038822545340	6349.638843485220	11001.601239907000	9853.820614379240	11858.830128794600	8054.856958238790	7019.807099632110	5564.840247990060	7540.28624645678	9568.198805920960	9949.823291972350	7268.457109642010	11732.551892780700	13401.721828595500	12254.34819632600	13369.079101320200	11780.704959183200	13256.090925681400	9805.353952846120	13268.724314308000	8932.362298463110	8049.885191179540	10958.46100397470	11176.470612577900	6165.380409658530	6496.730204518680	5607.196125518360	8342.09415896621	12609.407841100400	9270.379564920850	6744.590454176910	7400.493511182160	9905.690991274080	12381.152782396800	15279.770612882900	12015.217291039700	12227.59791365900	13782.60172478810	15451.970165908800	6952.287662616430	9466.176086184470	5699.493618141990	8202.110507726450	9738.135739041970	3734.8114713814000	10307.111297147400	5172.971469167440	5510.859348394810	10021.10762244230	8794.755535003520	8779.150177811580	8547.755174342680	10810.809695039900	13185.28332901280	5911.3122419602800	9409.309731103310	5803.054422354250	11535.756739186200	9495.34637464246	8755.916138895090	7076.528855102270	9007.316483227200	7947.959800069140	6775.617727752770	12885.344835591200
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	37.889664744480700	31.917307814731400	3.763626334427530	424.663372492559	8.771926257068960	118.84289439402800	21.83093969655450	777.1011007882430	87.58233669205610	149.22017825692800	179.8583728046420	6.035891573745570	239.349174939685	50.21091053998660	175.11500555841900	31.478976681644100	20.460146689393100	2.5442945146047600	15.409675167967300	1.153249095356630	32.03104091616790	41.8521715928001	72.1146405333464	8.81176254903746	364.83339807559600	4.0157045627489100	44.513272603597500	98.50786506187	0.13951403763094400	27.97983920314910	92.96527911047340	56.24097825047630	20.7436224200915	15.18091426097610	6.395861503478000	10.938319968499500	10.863080462278500	16.52063667218680	48.04743086348700	1.6114737363318600	193.77420500794000	11.24847816220360	13.421228515504100	23.652906048842200	12.02546672104390	63.86646289239450	22.80031140039120	587.1285845723100	96.15385213664110	20.23666057319800	952.116996042823	110.1769151716170	153.7735345270700	20.541808232421500	102.37287682858100	3.823801672672630	50.30004776919900	2.678425904146320	16.032519319385100	100.68503862926900	74.8209962538102	259.8912157848930	971.8769166003770	19.719305146166500	9.441026722474210	8.30765012177768	19.834612704080400	23.346381033386000	74.42488586848660	72.44706360856000	0.0	11.02286990729600	20.90147518890640	3.9609872940352100	111.69336558168800	99.73033118913740	89.96624470784590	51.216959314830800	57.955047251100500	125.77251210023000	56.64174225619050	7.837524322069480	202.7861343935050	33.40244930521070	7.502758682173110	72.88957978805950	820.9672299785690	39.1953802106458	112.27140451336500	9.617991266034750	9.769012922030550	61.73020219349540	15.097634048877500	13.842972660852500	94.06650338769340	23.95996809536110	82.10606036117810	18.604388814504900	36.628508062425900	90.54392277066000	130.03582119801200	259.6258069905450	26.72988173945370	20.420629983173800	47.307219261696300	46.24688730292140	5.949596335776390	48.62935535805790	522.6001424113290	50.42524850808550	141.57256166952300	77.67752495709950	62.4136586717678	15.198530239982900	9.159058613665790	1665.1408204207200	14.39409670294530	196.77723347491000	21.41020909622440	7.255167649281890	101.1134909771930	42.63466434876270	1714.7870190740300	277.4343691681790	52.82912089591870	68.35097729608900	48.418584593626900	7.080862928587340	21.95710573958920	0.9340525672755690	1.1412447989014100	9.665716344550500	195.40647946383600	658.4382302802910	915.1180875364870	48.95198063577500	102.90971939548000	12.391589895776800	109.26439279592800	31.687589381134100	1055.0537541960400	156.28162598289300	9.52542274688602	18.141213490828600	7.310866240266080	51.43222313722820	13.83006780762580	104.01660302810700	14.207058175260400	32.038318477250400	3.985726406981990
AEROBACTINSYN-PWY	105.13229634347100	2.13469132785143	0.0	352.4221095787400	2.2134331586394900	1.1944445691257500	0.016660445622960800	626.7730063423350	116.72348267499500	120.80029795181500	3.7828351476022600	0.002654906691351550	1.4393641662047800	63.767221220610600	0.03162681903967060	161.61270228598400	0.2287102191192800	0.004790199756853080	0.03159550918474350	14.100246687407200	0.45740394221336500	11.646945244548000	1.220245694260650	0.018814536627355500	25.682093863180700	2.822487573498710	21.602047105266200	6.113068621973020	6.134265773067980	27.304520755987100	11.307502649405900	5.874504969692680	92.95353558460880	3.982715959941320	0.9466934753041010	0.004530104733417270	0.021897208085234000	0.0	0.8535202569564110	0.09408145870958340	0.015346742712136000	0.23890404007147700	8.063978653499150	5.117468190726350	76.89149707822650	951.872244659482	4.213660408095370	7.0750002075778200	6.657079265977670	7.832840336990400	851.9229809204470	67.84674595649430	0.0	3.0086326628895500	3.4766395548151700	2.8558624710001600	2181.5730132375900	16.90818245889580	17.3736261385846	64.62258327516810	9.162994884671310	2548.786095742280	306.42792122981500	2.910019721808270	122.41749684194000	1.657266920070690	4.079137886796580	104.1985358362110	15.982405112385400	4.409978592060700	0.0	69.83482130653750	13.805232639464800	1.7736158203763400	0.0	4.501184269737300	7.529133410307570	2.9825056783404600	238.5346829959100	39.44814411565540	20.843123966480500	22.117835288606700	14.951533340303000	36.99490009987180	4.558562116956910	2.3078013878243300	29.396654659565700	4.53453544601882	268.63914419120600	36.85057870648610	0.04765047591507710	14.433299000730400	0.46532478363839700	6.662993743366440	5.588594426619920	14.754473314373200	8.423275481260730	2.3299192035484400	6.4825517658899500	6.6827910651253600	11.36422577260230	182.4813478149140	13.057698438373800	2.080028164276870	5.1367162273510900	29.72446726665620	1.8771748141447500	69.26676358313660	12.099395792903200	123.66210075137300	16.96614252513530	7.745441188293880	28.169695531161700	4.708855342782630	61.61509595654790	0.14812014460510400	0.0014052188401641700	203.9706506864800	34.44930044462650	1.8259071591249500	0.0	9.749334885527910	1407.221824001440	14.198556647369800	19.13311103310270	268.6847054259180	15.333904604570500	0.9094841918535350	10.963627566534000	2.3561874532256300	0.005573575558565500	19.600688396940800	6.598069662621210	520.6687873927810	789.8818027765540	18.581489685335200	10.982160027585500	289.25500049697800	141.66810473154400	3.3508226914036000	57.702214455425100	3.554907254727320	0.0023661949372037600	6.296813864111520	2.110025073370590	2.1587034846040200	3.615891162399910	0.13673734117336300	0.024001166417436500	5.252614723437820	0.05071588126981010
ALL-CHORISMATE-PWY	894.7819865609180	212.08221400220600	47.93840361183490	1122.8562465122600	56.69219254221630	25.81711081400490	204.98800906401600	1567.1737484881500	556.7441880369640	802.8741827404790	52.144977619202300	29.223996046296800	143.70709116803500	412.1863311123780	244.5477990181990	743.0895122102900	17.2150274199517	44.61557547490050	59.3112713742399	196.18700279054100	68.90003815611760	403.37259864036200	147.1092218387360	115.74945899349200	465.1550972484140	101.5840728145820	444.00292350954400	123.74309523829500	92.98232996617630	150.52062625013400	294.7164512470600	195.07843077636100	732.6888650505870	86.04512736412300	69.93849975582590	60.98316502427920	60.801821276740300	22.66828306843300	213.1510264234220	30.478305013847900	185.3341991244510	99.37754555379440	178.59587827566100	198.67818294610200	473.3275961835770	3023.485955731550	206.94473536337100	495.8507865561280	214.53882745558600	252.09389668498000	2100.183445153080	689.8377266522190	133.77698946740000	135.4249944323210	234.32853557809600	206.12183015183200	4792.1975627023300	164.7525353514800	279.246734119238	1130.0364578921500	489.26635912071400	5299.395331019210	2687.330846143870	328.1494170862240	899.6671646862740	127.84193549867900	178.95784634593800	908.1362086722970	577.9941132426770	467.9880354779000	55.64320040896220	579.853657471574	285.2715389836260	83.72003012800700	99.89687327771120	459.15971161247400	238.18620272059700	378.7653322497180	1671.7376789938100	659.8821058352880	377.1135783110370	268.74102761227100	401.58107690085200	509.3640904848170	156.18068906872100	384.6470030977610	370.02699643950600	314.46220820780600	1531.6321439983000	445.2277963062360	79.37229643067660	265.61262471181300	143.27293961852600	222.27895301739900	125.61907093088300	386.97971621228800	361.9111261378670	131.34322808945200	161.33337845116400	469.5434798552750	708.0765505592700	1226.8369630235200	324.55068115269800	170.071369358279	470.46872473416600	728.28480223865	141.5048474910770	672.1569667697970	398.2978086245770	1287.7916812313400	204.23242874498800	120.1261881201570	398.4567544454170	140.73477760089600	547.1950694335710	59.923051797512300	119.87711023950400	845.8148260494480	451.04655991938500	134.83531041094900	80.00383108220070	262.04185775284300	4145.793063091760	411.1231670469960	524.4316804104660	1367.8947013568700	417.2111547828260	164.39389732261500	306.4491359463460	48.935161634904400	37.635098175804300	196.80084412427700	231.7254931044960	2089.8959756552100	2394.204729557300	388.3413241991930	309.32400397287100	1433.100630559680	1203.4998011797300	311.3971593469720	983.9879178684010	216.0185504682410	118.55087499919200	201.8982567636320	89.19949678471370	255.84424945656700	137.63827335949300	430.0634341096840	107.86860180768600	109.28386871352100	48.195165790215400
ANAEROFRUCAT-PWY	19034.01527658850	18736.9341828318	6653.873545032890	4886.378032924120	8014.79946108095	2941.6016306543500	6848.676611598860	5399.639813032850	3327.1022974817200	7155.573991900330	5776.420580395860	9977.026779255730	4498.86036812705	7982.758088724590	7015.199972165820	3185.6474458927700	7942.401132709620	3863.1463248185800	5977.910602981630	6910.076505829280	15539.098973253700	9454.868568001850	7311.518245184060	9180.089952868490	6598.922794440540	8948.4522122701	7141.130330677260	9126.647940615760	9948.838750719150	4167.489612866710	5967.777161951250	5098.378575474440	5578.574063252990	5325.845302140350	6212.5175027533	7794.903739006400	9308.011467942060	4652.9780404517300	13430.749961428400	4949.327707509460	6316.046045235140	6026.232174655470	2624.308952889980	6684.841815116320	6925.427540449190	9589.853699162740	11757.321568835700	7784.0433744738100	11990.721328683200	6448.613251048940	11037.593056041000	10027.08427887740	8470.461453388570	13743.413009798700	11098.984792419200	10194.318433628100	9548.194488787610	8163.740774498380	14700.822008469800	11370.842881798700	12732.427858769700	9775.813134551890	7377.368936018610	16669.41410407990	9056.06530335504	7040.243936719740	11540.27265498520	14016.588347832400	9980.244915931880	13202.8562515536	9710.978354625880	8766.895646409190	11235.836159929000	6657.453982193990	1852.2085990354400	10093.366949959300	6527.5619418081500	11011.349118222700	15150.378124511400	7901.745338401090	14267.144503039800	14251.916352056600	7642.548488662190	11571.43438734440	11772.19770317960	14735.350950468700	9195.111784852410	6598.370857797830	11297.876878400400	10765.47769263920	11928.736024914800	8312.218497072990	7231.185183878260	5700.155761296210	7378.715903629640	10050.745355604400	8561.851429410720	7703.951788623730	10576.465251014300	14326.482752693800	13755.601523128300	14834.44353050360	12390.804104741800	14906.768516883400	9511.78258597395	15407.597835669900	8185.20004011763	8665.376216094340	10668.222680265700	11550.861773361600	6707.976100511430	6836.151669748090	4668.465613040980	9120.253440555110	14241.255265428800	9272.220293585720	5649.009564179570	6142.789031215310	10703.315987306600	11384.501895852700	10262.667168786100	10223.548180539500	12149.438199559100	13582.97530811060	13412.36442001800	7477.265405426170	10294.12835764770	4314.876735499560	8481.410533918520	9909.389997734570	3936.1340576164800	9775.35245489516	5454.005456354870	4753.105123737770	6774.661920634630	9072.084285852490	9244.061312516120	8708.301965002670	9432.538135578730	14951.03074463240	6147.409536519750	7207.5907585054500	5746.941911751730	11714.033982059900	8306.882430209420	7589.994109128780	4885.650231152550	8392.102635950400	6968.290012830460	6388.99336513108	7633.575934687800
ANAGLYCOLYSIS-PWY	22458.221652231200	23129.252254765600	8724.638111105280	5937.107793269250	10431.829902245700	3619.5191358906700	11271.154458066600	8800.276689675300	5151.930888346680	9768.85462404089	8593.389069154950	13833.54032523940	7024.207663062520	9710.320074934050	9373.103911781120	4884.546933600710	11130.732561363700	4958.239161041420	7056.968937148690	9064.332846247100	22398.16490013330	12444.952001889800	9804.774318332060	12290.459033563500	9274.38528619704	11256.702149313100	9925.065209235830	10764.592584441300	13198.76718106340	8579.1272828943	8023.902206961120	7833.697636163220	10657.059473310100	6590.978840366030	8431.92019400156	9863.224342258860	13741.719284580800	5802.322532415880	18778.731196817400	7727.760990882170	9501.194291840060	8261.635673537920	5437.124752717060	8458.242914667270	8444.899090442710	12146.95750431560	15923.266004360800	9848.485426357610	19117.905127913100	9976.518273781210	13547.570255958800	17328.68902104750	10401.35055703810	16875.510455459100	20291.505356442600	15470.016059969500	11817.38196262940	10264.498460896100	19826.361297007700	15584.049382562200	16292.298862594300	12067.103390871600	8886.615025539980	19978.69331059540	11050.822107067400	8974.482150504540	15654.829843935900	16496.36237052530	15946.583699544500	16066.214174616200	13356.16358738250	9631.924455625360	13391.32150608440	8217.433756718100	3082.1167212224600	12784.93992876660	8451.217157190750	16464.655183824500	19774.735067355500	10536.491248112900	17656.220907591300	17470.825462488200	11578.93303607200	14137.016644490900	14767.867383927600	20042.224290181400	12402.537831379300	9067.146231612000	14341.27798519920	14565.935972491800	17542.688414366900	11867.609878607200	9370.150515193960	7578.081874546480	10536.517414679600	13630.477965712700	14986.400016949100	10259.281012615900	15443.468389051300	18761.19856833370	16466.03713929250	18599.11905806160	15542.263867787400	18885.12514940230	12657.18585277230	18992.398594226400	11542.743143835200	11815.889632830100	16241.437519529700	15262.518275590700	8193.787287088670	8828.420160081360	7471.442756378590	11503.686659308200	16283.917651521100	12114.164183786100	9458.795747617840	10020.71513677370	13292.762890377200	16361.345052022900	20673.85970537710	15559.051400416600	16253.813897089200	18911.25021503770	22688.44249976820	9351.988902309320	13557.028217569200	7749.230226969480	10797.297917659400	12920.095449348100	5066.291911215130	14160.582252253200	7801.892612623900	7004.059317819350	12566.489921088400	11829.77215441130	12096.255975645500	11532.333760169800	13883.538311371100	18341.527238527300	7438.277039520370	13126.39141028610	7748.718970442920	15747.884441805400	12888.322793967100	12447.2689381829	9779.678138604370	12412.93371989750	10454.64182229620	9367.037641912420	17704.950028725500
ARG+POLYAMINE-SYN	4297.593795817090	2844.602802441210	961.2600947657540	1783.6638487214700	679.3238757382330	603.4882702822790	1847.002297852900	2839.541659525850	1368.2541644832900	1552.309299664680	806.969298513334	2033.8243033117000	1829.1344974316200	1259.4468953939900	2390.0621047835700	1514.645555474660	706.837445076348	652.8560908153910	1697.2589760238400	1384.7653170410900	3145.3013889512500	2537.862353168730	1802.3471533365700	972.4660367931110	2329.2149323329700	1093.0939557206200	1374.568804080060	1183.6006742201400	937.2615397172370	565.0926285809650	1746.3112359597100	1753.780794821550	1098.087412374800	737.5987055473940	1002.6371354573600	1461.204704612380	1662.601174342110	364.09172279868400	3665.174298737190	666.0363971973580	2307.737351093370	1466.8230699487200	1536.2174492699700	1481.6291516886700	1735.5360955551200	4502.844963505580	1799.025178402250	1274.7445985398300	3353.945793064310	2016.9534233198200	3664.9822081389500	2920.10946693903	1217.9466431403500	2182.6787236662500	3066.0045997343200	2304.8299116487200	5727.261514311610	708.9064771498330	1956.8701102941300	3706.087742403610	2577.813442106860	6732.287121622870	3860.452163394480	3924.7936045156500	2009.8924997297900	1088.549788585120	1093.7061490485100	3270.7618376592100	3151.68774783751	3739.5783159497300	2181.3808604914900	1735.0450909508100	1926.7950870659900	705.8737209370810	389.65423656523100	2725.1011434932700	2263.20440096515	3879.064670555190	4233.149961628820	2841.492598405380	1908.467659364860	2791.083618518260	2726.1456973993200	2177.749705911280	1063.0137315164800	3703.2869039689700	2341.869240731540	1819.4032223353200	3537.91652929484	1993.177678529050	969.5041628698460	2083.979479060730	986.9782562746610	1120.8784617463300	868.3697442336020	1798.1667441546100	4065.9959217963900	2119.6370565804500	1062.4769020104800	3937.7941700685400	4959.803951411010	3499.3072377025300	2804.9055710274000	1568.5613795456200	2478.2544727244300	2296.914771584640	1789.407209304130	2752.059384702670	3618.2430749671900	2747.3223988690800	1011.7903182171400	1712.620889655030	1848.1262646275600	1108.6038566344400	1442.3883485442100	2970.832314961990	937.2594793851120	2254.953261048520	2062.006673852040	3046.4945129754900	1472.4975951858100	3254.4463462142700	6145.092800989970	4086.4957573491300	2355.845072470010	2770.059185384340	2249.26403185316	1467.0055013888300	1085.399542579370	1765.9539445455100	750.244562422961	2123.9325095926700	1378.3761043226100	2926.7065194350900	3791.147883801400	1259.7314270630500	2148.973938761040	2363.721099494140	1991.560244894800	2999.962128853190	2157.5298481423300	2310.2539500013100	1650.8285553783000	2099.7849385367700	1480.0871243408500	1851.9538855027300	1514.7363874705600	2699.812135118820	2294.2116569169500	1277.3733586007000	1027.106897358700
ARGDEG-PWY	114.84706509658100	4.471753174736520	0.14648126564065300	674.224902189683	6.689300819002010	0.8254957063306540	0.029193716685709500	1128.6385707305200	163.29373056877100	279.2255716904070	2.395371149432270	0.009284557721599390	1.7836756976413800	43.801996175143200	0.32929465914570100	113.74234041084400	1.6890335219656400	0.42020805895845500	0.08459979185996090	9.028647744040720	3.1253397719867400	14.145866848763100	0.9977741681279780	2.41070759782756E-09	21.862964849516600	3.196673435703500	56.357937809336800	4.990680920233740	4.5691855009425900	54.342785040337200	26.72544129992340	5.516089729969900	68.46074783598980	9.229503251189260	0.6183507359378680	0.41979441120622100	0.047788252633686400	0.0	2.7753699596611100	0.6254652395475740	1.632749795957150	3.1539190009370000	27.491928547392200	23.42100034972670	56.75067120974270	751.2794556499560	8.474094508074580	4.727991828484120	3.2063071038545200	24.93280334765970	1500.9176273181700	181.29280598707900	0.0	3.3688071769043400	6.004688571387720	4.3598591481536500	1465.6640155485200	15.138875184108400	13.48439325426640	41.1819132489682	6.252104188949210	2525.0959412573800	279.0519685096180	2.015727807426540	94.48554998698420	3.510273771622280	3.804756935305670	137.83709387168800	14.672059842057400	5.21548315117597	0.0	55.58099101108510	20.507116512094600	4.631401106358880	0.0	11.4585837034742	6.353685369136260	9.621648521392780	185.4509531318940	93.23024549865970	16.953318853875500	14.499839513370300	14.672031847757600	29.50991117651900	4.219279965251560	6.213821509335400	15.994631518932800	14.445065212542000	347.0501842825820	27.4177560380557	0.03377934062773920	34.33526412483460	3.425035334155080	14.222854262007100	6.415290300569770	11.789662411164200	32.40409077988660	2.0697092985126800	14.422184827758400	6.890436998690060	81.43683444331450	432.40336517291200	39.34565852749960	5.876503082161320	19.957390026898400	26.5182544031964	2.279962814828180	96.59277861640120	0.645496258869618	138.8775656745670	4.969147858438320	7.707132099187840	64.00912119199630	3.860590083928730	41.311119752165700	3.794252193489380	4.42024853772036	416.9456959886000	28.516915185021300	2.860804969463240	0.020013774264742900	29.270160249033000	2669.7045551944200	40.21228025927790	38.39999599945140	290.3369631240540	37.178191384924300	24.560688722647600	39.95265061732800	1.5884138888762600	0.20128546236591300	14.309059684615200	6.749471027287520	1310.5245045753600	1476.485628072500	48.81002222752170	28.570657577641000	213.3946795882570	302.2555082678050	9.991232325461630	44.24521142148480	29.618786032972100	0.09922826460148620	5.115373524264180	1.883960333570780	2.3446273394660100	13.58232784562740	4.959617473272340	0.5090563055687240	2.56816133907174	0.007859900607233680
ARGORNPROST-PWY	2950.9778542501600	1143.0547798082100	1208.2450069799200	693.4385558487820	248.90840262730000	1064.0333017606600	1269.5448940930100	1550.2213774452600	552.5702472746890	819.6065641890560	428.29043673434000	707.7950509544870	1328.2292812437600	1371.5248664969900	2390.0144406662100	923.3827117116970	873.1183415800100	504.0221468226440	579.7929342938140	1697.7668347287800	3720.4642737023300	1418.696719020640	1165.8205292215000	862.446732611807	1583.8402834165000	809.0140364508200	1210.683447233050	988.7239574563310	450.8208363127340	1957.197665237640	949.861857510652	2190.150408074810	554.0827176458360	409.198627198517	625.7589571001780	524.3693811466330	789.8452578869370	254.14220621913700	2977.728773266240	713.6100119637610	1277.4051366047200	621.2180176578110	408.1081932880700	621.0091381818520	968.042492884935	1908.0264799622200	1397.3468668815900	2339.029731236230	1639.1036038254000	1316.9040813568700	3139.9029010175300	2494.2294275438500	1321.029000932520	1336.477958335130	2254.5520297040500	3343.0910700176300	1030.4400599490100	519.6944611975990	6655.763757516440	4582.539166470990	1706.7068321397000	1629.97083752395	3446.2468758115800	3111.2390605870900	647.9924276666230	1814.6639624146200	1504.457652797860	2621.4246559856100	4334.4731250449500	1702.312679429340	3560.6033202028800	2514.6035587733900	4173.905363899160	618.487208580517	1167.477033121310	1546.2657450487900	1643.5281892543500	3012.2525891713100	1715.5994690314000	2244.151306801290	1852.4806481973400	1504.343096051760	2337.9300895719000	2600.9102000111700	1209.9624823237400	1756.8399732247300	3640.802489042260	1303.140428743370	1465.4481649033100	1171.8102958667700	4140.231039433170	1819.9978849582700	1687.1473910182200	1076.104007719700	3437.261717712080	2467.1236603765300	3024.261233726960	1318.056735338710	980.2344812103570	2998.89835328656	2714.6083632530200	2297.8234786789300	4839.433524577530	932.3237896737260	1532.7564999800300	3859.055553812660	724.4670107445930	1661.4055702140900	2251.4154922556100	1636.4942434169400	837.3592624344140	563.1269698468840	1126.2012435474600	1967.8512007275400	2450.2547241050700	3448.7401035011900	1556.8978817305100	1199.774526895430	851.7203349316720	1734.8475753665000	1441.8630428157800	2597.864403284550	3941.5473592623700	3834.2994220411500	2072.5833037506400	1275.9581999824900	1309.254150973150	657.727591856796	819.0895171371600	3925.1004396774400	222.52986814698500	401.38443973203600	1841.4869776276400	1543.5471777444900	2405.799253429530	2297.398022940860	1847.6868033075300	791.8125293833020	847.6505271609810	1873.1805498213400	1964.3581620504000	1853.6277150768600	956.4538166629460	2138.502397012960	1279.0602833114700	1378.1959853694200	856.2562504039080	2002.5838249008400	1515.5209438982800	937.8796252731490	3002.148110647520
ARGSYN-PWY	13987.616443859200	13086.992169705200	5698.049463397180	3715.6116337822000	5795.847029502260	1663.2561366662700	7952.457141393920	6467.544625614	3556.562310283640	6515.924144152440	5894.710630084890	8782.100568814280	4918.054824309000	5695.942674393280	5767.945553903770	3375.0336247215300	6894.056385389270	2651.6718477139500	5114.026562489140	6180.257617632370	15003.450779215500	8025.160192288770	6961.879797943830	7322.755830812090	6099.665827124920	6243.028397516960	6933.369355295420	6572.059990954510	6316.576214686400	6164.970438328480	5685.018991846980	5481.276510151220	4207.122570792220	3531.951952042070	5118.068151500180	6458.196766587900	6910.443136995950	3405.4784979905400	12199.252554475100	5179.651159799170	6979.68647854902	5298.38024794898	3940.965400251770	5150.541048148770	5445.717777788640	8280.943491546970	8405.726460297750	6945.438792608960	14094.47626330710	6425.843463187260	8673.27337818952	12624.395582704100	6248.6861902445700	11034.621628052800	14034.120625628800	10519.351185108300	7486.70558289503	5140.2127417397500	14620.273566598600	13729.564734776900	9440.301983387720	8875.49364569629	7940.172439800850	11469.998787570600	6306.073613750360	5706.988967717320	9795.15246233264	12261.679411049300	11977.81540538410	11356.840726545600	9044.3631209195	6065.7245343285500	9407.808548946580	4517.274350310470	2195.376069324230	7868.433251938320	5751.377030808540	11363.985666380600	11442.304327528100	7593.729451528610	10457.477834912700	13237.183906657800	8731.591687877330	7841.9281554864800	7747.853940582090	13474.219942144700	5350.50577163696	6395.373244003560	9359.60408849089	8847.574578534470	12122.623482101900	7890.86934726805	5193.0705277358700	5162.051651371400	7954.605000400900	9409.620647489410	10575.599712785200	6590.916184734390	6789.465602157350	11663.864426033800	10520.864641183500	11950.357255469200	11252.799893344600	10564.010330115300	9009.231564334690	11483.966895754700	6606.828638071840	8145.03336897834	10769.111971650500	9667.81408935938	4869.877495780120	4980.0610070384	5133.999443657640	7409.272800422020	9835.765925798690	6891.442111633520	6203.828122037740	6957.020717977060	8195.698662729080	9846.154076797750	12770.792683711300	9962.478736286180	11274.019608377000	13500.773991840600	16674.803265992300	6183.119682404290	7539.45392330507	4900.502929808090	5865.587673443810	10042.156954222200	3100.145666643620	8899.316343280830	5479.283373789720	5078.230358159490	7289.885128660480	7163.893465769930	7634.254360826000	6129.912904729240	6216.026293006690	11325.953168986700	4954.848427769270	9591.781248288640	4397.9628214162400	10603.296200534300	7709.156554826070	8023.739340931090	5564.416893129870	8095.03975065198	6654.112921534690	5637.431492729600	12864.981013693700
